timestamp,open,high,low,close,volume,open_interest
2026-09-08 11:55:00,1130.8,1133.5,1130.55,1132.5,250,58076
2026-09-08 12:05:00,1132.6,1135.4,1132.55,1134.75,173,58268
2026-09-08 12:15:00,1134.75,1136.95,1134.7,1136.3,185,58786
2026-09-08 12:25:00,1136.05,1139.95,1135.4,1136.5,319,59998
2026-09-08 12:35:00,1136.75,1138.05,1135.8,1137.0,235,60674
2026-09-08 12:45:00,1137.5,1140.0,1137.1,1138.1,168,61262
2026-09-08 12:55:00,1138.4,1139.7,1137.4,1138.8,238,62195
2026-09-08 13:05:00,1138.85,1140.6,1137.0,1137.95,222,63538
2026-09-08 13:15:00,1138.05,1138.25,1135.75,1137.65,349,64079
2026-09-08 13:25:00,1137.55,1138.0,1133.85,1134.15,274,64516
2026-09-08 13:35:00,1133.85,1135.3,1131.65,1135.2,266,65031
2026-09-08 13:45:00,1135.4,1136.25,1129.35,1130.3,217,65588
2026-09-08 13:55:00,1130.4,1130.4,1126.3,1126.3,292,66211
2026-09-08 14:05:00,1126.05,1126.25,1120.5,1123.25,423,66652
2026-09-08 14:15:00,1123.25,1127.15,1122.7,1126.05,306,67811
2026-09-08 14:25:00,1126.2,1126.9,1117.1,1117.1,388,68829
2026-09-08 14:35:00,1117.55,1122.25,1117.3,1117.35,374,69367
2026-09-08 14:45:00,1117.3,1119.85,1111.7,1111.75,575,70026
2026-09-08 14:55:00,1112.0,1114.95,1107.25,1108.15,649,70979
2026-09-08 15:05:00,1107.8,1109.8,1105.0,1107.1,517,71692
2026-09-08 15:15:00,1107.7,1107.7,1100.55,1102.0,545,72707
2026-09-08 15:25:00,1101.75,1102.3,1099.75,1100.7,653,73998
2026-09-08 15:45:00,1100.2,1100.2,1100.2,1100.2,178,74318
2026-09-09 08:45:00,1109.95,1109.95,1102.5,1103.6,584,76219
2026-09-09 08:55:00,1103.6,1109.0,1103.3,1108.7,799,77252
2026-09-09 09:05:00,1108.55,1113.5,1106.9,1113.5,1089,78142
2026-09-09 09:15:00,1113.5,1116.85,1112.1,1113.15,741,78659
2026-09-09 09:25:00,1113.35,1113.4,1107.75,1108.4,654,80402
2026-09-09 09:35:00,1108.6,1114.55,1107.15,1114.15,499,82132
2026-09-09 09:45:00,1114.2,1119.0,1112.15,1118.85,585,84106
2026-09-09 09:55:00,1118.9,1119.25,1116.05,1118.05,450,85363
2026-09-09 10:05:00,1118.1,1120.75,1115.9,1118.75,614,86541
2026-09-09 10:15:00,1118.95,1120.5,1116.65,1119.65,368,87408
2026-09-09 10:25:00,1119.6,1122.05,1118.2,1121.85,584,88082
2026-09-09 10:35:00,1121.8,1123.7,1117.85,1118.25,524,90203
2026-09-09 10:45:00,1117.8,1118.75,1115.05,1116.95,415,91227
2026-09-09 10:55:00,1116.95,1122.35,1116.55,1121.95,456,91778
2026-09-09 11:05:00,1121.75,1124.45,1120.4,1122.7,385,92671
2026-09-09 11:15:00,1122.5,1123.55,1120.7,1123.4,484,93314
2026-09-09 11:25:00,1123.2,1127.9,1122.5,1126.5,531,94512
2026-09-09 11:35:00,1126.5,1130.2,1125.55,1129.95,498,95182
2026-09-09 11:45:00,1129.7,1130.0,1124.95,1125.5,761,95831
2026-09-09 11:55:00,1125.45,1126.3,1122.05,1122.05,612,96523
2026-09-09 12:05:00,1122.15,1122.15,1118.75,1119.35,483,96887
2026-09-09 12:15:00,1119.55,1122.25,1117.75,1118.3,407,97348
2026-09-09 12:25:00,1118.55,1120.7,1117.2,1120.4,258,97579
2026-09-09 12:35:00,1120.85,1121.45,1119.8,1119.9,210,97628
2026-09-09 12:45:00,1119.55,1119.55,1112.9,1113.1,433,98261
2026-09-09 12:55:00,1113.35,1117.3,1112.95,1116.55,337,99327
2026-09-09 13:05:00,1116.55,1117.25,1111.65,1112.0,286,100077
2026-09-09 13:15:00,1112.0,1117.4,1110.4,1117.05,384,100871
2026-09-09 13:25:00,1116.7,1119.5,1115.1,1118.85,334,101622
2026-09-09 13:35:00,1118.95,1120.35,1118.35,1120.15,223,102363
2026-09-09 13:45:00,1120.0,1120.75,1119.0,1120.3,284,103045
2026-09-09 13:55:00,1120.2,1120.7,1116.75,1118.8,356,104040
2026-09-09 14:05:00,1118.75,1120.65,1117.55,1118.65,309,104642
2026-09-09 14:15:00,1118.5,1118.8,1109.3,1111.9,598,105318
2026-09-09 14:25:00,1112.4,1114.9,1111.25,1114.85,400,106306
2026-09-09 14:35:00,1114.85,1116.65,1112.45,1116.15,800,106910
2026-09-09 14:45:00,1115.9,1119.2,1115.8,1118.25,412,107533
2026-09-09 14:55:00,1118.55,1120.3,1117.0,1119.0,676,108466
2026-09-09 15:05:00,1118.8,1119.15,1115.85,1117.15,532,108955
2026-09-09 15:15:00,1117.3,1118.55,1116.3,1117.9,649,109360
2026-09-09 15:25:00,1117.85,1120.0,1117.55,1119.6,1016,110049
2026-09-09 15:45:00,1119.0,1119.0,1119.0,1119.0,336,109926
2026-09-10 08:45:00,1113.1,1114.65,1108.2,1114.05,1770,110217
2026-09-10 08:55:00,1114.0,1120.35,1112.6,1120.35,1997,110236
2026-09-10 09:05:00,1120.35,1120.55,1108.6,1110.65,2253,110951
2026-09-10 09:15:00,1110.6,1114.25,1108.65,1112.45,2059,111394
2026-09-10 09:25:00,1112.4,1113.35,1106.65,1108.15,2128,111793
2026-09-10 09:35:00,1108.3,1109.65,1101.3,1103.7,1921,112379
2026-09-10 09:45:00,1103.6,1105.85,1100.55,1102.15,2177,112861
2026-09-10 09:55:00,1102.25,1102.9,1096.85,1100.15,3090,113163
2026-09-10 10:05:00,1100.2,1101.0,1091.4,1092.4,2817,113251
2026-09-10 10:15:00,1092.45,1095.85,1090.4,1094.1,2961,113993
2026-09-10 10:25:00,1093.95,1094.7,1090.3,1091.4,2151,114820
2026-09-10 10:35:00,1091.35,1096.7,1090.2,1096.3,1994,115032
2026-09-10 10:45:00,1096.3,1098.3,1093.65,1094.75,1655,115354
2026-09-10 10:55:00,1094.5,1099.95,1094.45,1097.9,1409,115755
2026-09-10 11:05:00,1097.95,1101.55,1096.25,1101.35,1310,116130
2026-09-10 11:15:00,1101.45,1103.25,1098.05,1100.35,1367,116471
2026-09-10 11:25:00,1100.2,1103.65,1098.95,1103.65,1048,116986
2026-09-10 11:35:00,1103.5,1106.4,1103.0,1104.4,880,117379
2026-09-10 11:45:00,1104.35,1106.5,1103.95,1105.85,965,117655
2026-09-10 11:55:00,1105.75,1107.7,1102.85,1107.7,1165,118112
2026-09-10 12:05:00,1107.5,1110.0,1105.7,1108.05,1325,118667
2026-09-10 12:15:00,1108.0,1109.15,1105.4,1106.55,1385,119385
2026-09-10 12:25:00,1106.55,1108.8,1106.5,1108.25,804,119735
2026-09-10 12:35:00,1108.0,1108.75,1105.9,1108.2,1222,120311
2026-09-10 12:45:00,1108.3,1110.95,1107.15,1108.3,1105,121129
2026-09-10 12:55:00,1108.3,1108.65,1106.65,1108.4,949,121381
2026-09-10 13:05:00,1108.55,1109.95,1107.15,1109.15,937,121612
2026-09-10 13:15:00,1109.05,1110.7,1108.1,1110.0,816,121929
2026-09-10 13:25:00,1109.8,1113.15,1109.6,1113.15,747,122188
2026-09-10 13:35:00,1113.3,1114.8,1111.7,1112.5,798,122687
2026-09-10 13:45:00,1112.45,1116.2,1111.2,1115.6,1044,123030
2026-09-10 13:55:00,1115.7,1117.1,1113.25,1113.6,1062,123219
2026-09-10 14:05:00,1113.55,1115.4,1112.95,1114.7,806,123512
2026-09-10 14:15:00,1114.55,1116.35,1114.0,1115.3,709,123674
2026-09-10 14:25:00,1115.3,1119.95,1114.75,1119.7,1201,123888
2026-09-10 14:35:00,1119.75,1120.85,1116.9,1118.85,1622,124469
2026-09-10 14:45:00,1118.7,1119.85,1113.0,1115.45,1811,124834
2026-09-10 14:55:00,1115.45,1118.0,1114.15,1117.8,1664,125152
2026-09-10 15:05:00,1117.7,1119.1,1116.25,1117.05,2437,126038
2026-09-10 15:15:00,1116.95,1117.85,1115.0,1115.0,2023,126151
2026-09-10 15:25:00,1115.0,1115.55,1110.0,1111.25,4674,127563
2026-09-10 15:45:00,1112.0,1112.0,1112.0,1112.0,1531,127733
2026-09-11 08:45:00,1080.75,1080.8,1072.45,1073.15,3473,128594
2026-09-11 08:55:00,1073.1,1078.75,1071.35,1078.55,4806,128575
2026-09-11 09:05:00,1078.55,1081.7,1075.85,1078.65,5055,128449
2026-09-11 09:15:00,1078.7,1085.35,1078.1,1084.8,4100,128409
2026-09-11 09:25:00,1084.85,1088.6,1081.6,1083.0,4353,128305
2026-09-11 09:35:00,1082.85,1084.2,1076.4,1077.35,4495,128228
2026-09-11 09:45:00,1077.4,1082.15,1076.4,1081.65,2869,128473
2026-09-11 09:55:00,1081.7,1084.3,1081.05,1081.95,2911,128365
2026-09-11 10:05:00,1081.95,1084.0,1080.65,1080.65,1683,128446
2026-09-11 10:15:00,1080.85,1082.0,1077.95,1079.05,2515,128563
2026-09-11 10:25:00,1079.1,1080.65,1077.5,1079.4,2744,128968
2026-09-11 10:35:00,1079.45,1083.25,1078.45,1079.2,2517,129265
2026-09-11 10:45:00,1079.15,1082.4,1078.1,1080.9,2092,129484
2026-09-11 10:55:00,1080.85,1082.7,1079.0,1081.1,1866,129540
2026-09-11 11:05:00,1081.15,1085.95,1080.9,1085.35,1799,129571
2026-09-11 11:15:00,1085.3,1085.45,1081.9,1082.5,1579,129505
2026-09-11 11:25:00,1082.45,1082.75,1078.4,1078.95,2141,129609
2026-09-11 11:35:00,1079.0,1082.4,1078.15,1080.35,1415,129606
2026-09-11 11:45:00,1080.35,1082.7,1079.6,1080.9,1258,129711
2026-09-11 11:55:00,1080.85,1081.65,1079.7,1080.15,924,129741
2026-09-11 12:05:00,1080.1,1080.15,1077.4,1078.85,1437,129908
2026-09-11 12:15:00,1078.75,1080.05,1077.45,1078.05,1283,129880
2026-09-11 12:25:00,1078.0,1079.25,1076.4,1077.7,1728,129920
2026-09-11 12:35:00,1077.85,1084.4,1077.5,1084.15,2039,129613
2026-09-11 12:45:00,1084.15,1084.65,1078.65,1080.6,1850,129526
2026-09-11 12:55:00,1080.55,1082.55,1079.35,1081.2,1574,129501
2026-09-11 13:05:00,1081.15,1082.5,1079.85,1082.3,1457,129439
2026-09-11 13:15:00,1082.4,1083.95,1081.0,1083.9,1433,129379
2026-09-11 13:25:00,1083.85,1087.4,1083.35,1086.15,2796,129128
2026-09-11 13:35:00,1086.15,1093.0,1085.95,1092.1,3816,128973
2026-09-11 13:45:00,1092.05,1092.7,1088.15,1088.7,2190,128842
2026-09-11 13:55:00,1088.75,1089.25,1081.35,1082.4,3212,128709
2026-09-11 14:05:00,1082.35,1088.75,1082.15,1088.55,2498,128727
2026-09-11 14:15:00,1088.7,1088.95,1084.95,1086.1,1672,128700
2026-09-11 14:25:00,1086.1,1086.1,1083.85,1084.7,1265,128823
2026-09-11 14:35:00,1084.75,1088.8,1084.75,1087.5,1552,128853
2026-09-11 14:45:00,1087.65,1095.8,1086.15,1095.45,3185,129448
2026-09-11 14:55:00,1095.6,1098.65,1090.45,1090.75,3963,129616
2026-09-11 15:05:00,1090.7,1092.05,1089.95,1090.9,2243,129626
2026-09-11 15:15:00,1090.9,1092.6,1090.75,1091.0,2079,129491
2026-09-11 15:25:00,1090.95,1092.3,1089.55,1089.55,3328,129117
2026-09-11 15:45:00,1088.3,1088.3,1088.3,1088.3,2523,128592
2026-09-14 08:45:00,1061.75,1063.85,1052.65,1053.15,4983,128788
2026-09-14 08:55:00,1052.9,1053.2,1048.1,1050.85,5598,129708
2026-09-14 09:05:00,1050.95,1055.95,1050.2,1053.5,6081,129782
2026-09-14 09:15:00,1053.55,1055.85,1050.25,1055.6,4161,129940
2026-09-14 09:25:00,1055.65,1056.4,1050.9,1054.35,3083,129956
2026-09-14 09:35:00,1054.3,1056.45,1049.9,1056.35,3244,130253
2026-09-14 09:45:00,1056.2,1057.4,1053.25,1056.35,2624,130399
2026-09-14 09:55:00,1056.4,1056.65,1050.35,1051.5,2632,130807
2026-09-14 10:05:00,1051.45,1051.6,1047.6,1047.65,3057,131257
2026-09-14 10:15:00,1047.6,1048.2,1045.35,1047.05,2724,131774
2026-09-14 10:25:00,1046.95,1051.7,1046.35,1049.4,2581,131849
2026-09-14 10:35:00,1049.4,1053.7,1049.05,1051.95,2084,131736
2026-09-14 10:45:00,1051.95,1055.45,1051.3,1053.7,2050,131772
2026-09-14 10:55:00,1053.7,1061.45,1053.6,1061.15,4417,131558
2026-09-14 11:05:00,1061.1,1065.45,1061.1,1064.65,3512,131325
2026-09-14 11:15:00,1064.65,1066.8,1062.55,1065.4,2145,131319
2026-09-14 11:25:00,1065.4,1067.35,1063.9,1065.55,2080,131178
2026-09-14 11:35:00,1065.55,1065.7,1063.0,1064.45,1849,131201
2026-09-14 11:45:00,1064.4,1067.25,1063.35,1066.2,1538,131212
2026-09-14 11:55:00,1066.25,1066.4,1062.9,1063.4,1679,131161
2026-09-14 12:05:00,1063.4,1065.0,1062.55,1063.45,1048,131199
2026-09-14 12:15:00,1063.55,1064.55,1061.7,1063.1,1286,131256
2026-09-14 12:25:00,1063.0,1065.1,1061.85,1062.1,1284,131279
2026-09-14 12:35:00,1062.15,1062.3,1059.35,1061.35,1935,131477
2026-09-14 12:45:00,1061.3,1062.45,1059.9,1060.6,1426,131475
2026-09-14 12:55:00,1060.6,1061.5,1059.3,1061.3,1186,131436
2026-09-14 13:05:00,1061.4,1062.15,1058.25,1058.5,1632,131358
2026-09-14 13:15:00,1058.5,1060.05,1056.4,1059.8,1662,131390
2026-09-14 13:25:00,1059.8,1060.45,1056.6,1057.5,1230,131367
2026-09-14 13:35:00,1057.55,1058.85,1056.6,1056.95,1458,131365
2026-09-14 13:45:00,1056.9,1058.3,1055.15,1055.4,1523,131241
2026-09-14 13:55:00,1055.45,1057.75,1054.7,1055.9,1913,131112
2026-09-14 14:05:00,1055.9,1056.55,1052.65,1053.25,2530,131050
2026-09-14 14:15:00,1053.3,1053.45,1048.5,1049.05,2544,131000
2026-09-14 14:25:00,1049.0,1051.65,1048.75,1050.55,2500,130791
2026-09-14 14:35:00,1050.45,1052.7,1048.75,1049.65,2805,130491
2026-09-14 14:45:00,1049.7,1051.0,1047.75,1050.0,2405,130451
2026-09-14 14:55:00,1049.95,1051.5,1048.05,1051.1,2896,130376
2026-09-14 15:05:00,1051.25,1052.15,1049.25,1049.85,2601,130268
2026-09-14 15:15:00,1049.85,1052.85,1049.85,1052.1,3265,129961
2026-09-14 15:25:00,1052.2,1052.95,1050.25,1050.3,4736,129443
2026-09-14 15:45:00,1048.4,1048.4,1048.4,1048.4,3940,129661
2026-09-15 08:45:00,1047.75,1048.55,1040.7,1041.65,2974,130512
2026-09-15 08:55:00,1041.6,1049.1,1040.25,1042.65,5008,130283
2026-09-15 09:05:00,1042.85,1046.95,1041.0,1045.05,4154,130428
2026-09-15 09:15:00,1045.0,1051.2,1042.25,1050.35,3799,130558
2026-09-15 09:25:00,1050.45,1051.85,1046.55,1050.35,3156,130780
2026-09-15 09:35:00,1050.25,1055.3,1049.9,1053.95,3080,130671
2026-09-15 09:45:00,1054.1,1055.15,1048.1,1048.5,2817,130630
2026-09-15 09:55:00,1048.6,1051.6,1046.25,1050.55,2559,130663
2026-09-15 10:05:00,1050.35,1052.05,1049.5,1050.5,1803,130660
2026-09-15 10:15:00,1050.4,1056.2,1050.35,1054.55,2273,130667
2026-09-15 10:25:00,1054.55,1056.05,1050.7,1051.0,1994,130563
2026-09-15 10:35:00,1051.05,1051.6,1047.2,1048.55,2177,130792
2026-09-15 10:45:00,1048.45,1051.2,1047.75,1049.9,1619,130677
2026-09-15 10:55:00,1049.9,1052.75,1049.0,1052.15,1208,130705
2026-09-15 11:05:00,1052.2,1052.4,1049.8,1052.2,848,130630
2026-09-15 11:15:00,1052.3,1052.8,1050.25,1051.25,844,130546
2026-09-15 11:25:00,1051.4,1055.2,1051.3,1055.1,1497,130534
2026-09-15 11:35:00,1055.1,1056.9,1053.85,1055.45,2052,130680
2026-09-15 11:45:00,1055.45,1057.2,1054.15,1056.55,951,130767
2026-09-15 11:55:00,1056.45,1057.75,1053.6,1053.7,1242,130932
2026-09-15 12:05:00,1053.8,1054.9,1052.3,1052.65,1209,130945
2026-09-15 12:15:00,1052.65,1053.25,1051.05,1052.4,1090,131008
2026-09-15 12:25:00,1052.4,1053.35,1050.35,1052.1,1335,131092
2026-09-15 12:35:00,1052.1,1052.65,1050.65,1052.3,732,131133
2026-09-15 12:45:00,1052.1,1052.75,1049.95,1049.95,973,131153
2026-09-15 12:55:00,1049.95,1050.1,1047.0,1048.4,1699,131284
2026-09-15 13:05:00,1048.55,1049.4,1045.15,1045.55,1647,131398
2026-09-15 13:15:00,1045.7,1046.35,1041.0,1041.15,2466,131571
2026-09-15 13:25:00,1041.2,1043.2,1039.6,1042.2,2798,131814
2026-09-15 13:35:00,1042.25,1044.95,1040.35,1044.4,1970,131904
2026-09-15 13:45:00,1044.5,1046.0,1042.0,1042.85,1581,131907
2026-09-15 13:55:00,1042.9,1042.9,1039.25,1040.65,1854,132043
2026-09-15 14:05:00,1040.8,1040.9,1035.3,1036.25,1947,132046
2026-09-15 14:15:00,1036.2,1036.45,1033.95,1035.35,2295,132245
2026-09-15 14:25:00,1035.35,1042.7,1034.5,1042.1,2961,132133
2026-09-15 14:35:00,1042.15,1045.05,1039.3,1044.15,2533,132099
2026-09-15 14:45:00,1044.15,1045.55,1041.85,1043.35,2133,132003
2026-09-15 14:55:00,1043.3,1043.4,1038.7,1038.85,2098,131994
2026-09-15 15:05:00,1039.05,1039.55,1037.6,1038.95,1757,132146
2026-09-15 15:15:00,1038.85,1040.9,1038.3,1040.7,1873,132262
2026-09-15 15:25:00,1040.75,1041.0,1039.1,1039.8,2496,131978
2026-09-15 15:45:00,1039.8,1039.8,1039.8,1039.8,1417,132022
2026-09-16 08:45:00,1038.9,1044.0,1038.9,1043.65,1481,132088
2026-09-16 08:55:00,1043.45,1043.8,1036.3,1042.0,3712,132343
2026-09-16 09:05:00,1041.85,1045.4,1038.4,1043.75,3934,132216
2026-09-16 09:15:00,1043.8,1047.35,1042.05,1045.7,2778,132194
2026-09-16 09:25:00,1045.5,1049.45,1044.1,1047.55,2648,132249
2026-09-16 09:35:00,1047.55,1053.2,1046.75,1052.85,3076,132087
2026-09-16 09:45:00,1052.8,1054.0,1048.5,1049.5,3326,132079
2026-09-16 09:55:00,1049.6,1050.7,1047.9,1048.3,2094,132097
2026-09-16 10:05:00,1048.2,1048.4,1044.95,1047.4,2407,132309
2026-09-16 10:15:00,1047.35,1048.25,1045.1,1048.2,1558,132478
2026-09-16 10:25:00,1048.3,1049.95,1046.25,1048.65,2147,132398
2026-09-16 10:35:00,1048.7,1048.85,1044.25,1046.15,1877,132476
2026-09-16 10:45:00,1046.1,1047.75,1042.8,1043.25,1909,132524
2026-09-16 10:55:00,1043.1,1047.2,1041.85,1047.2,2058,132535
2026-09-16 11:05:00,1047.2,1047.65,1043.0,1043.75,2027,132391
2026-09-16 11:15:00,1043.8,1048.2,1043.6,1047.95,1637,132267
2026-09-16 11:25:00,1048.0,1050.65,1046.7,1050.2,2410,131948
2026-09-16 11:35:00,1050.25,1050.7,1047.4,1048.2,1050,131876
2026-09-16 11:45:00,1048.25,1051.4,1048.2,1050.3,1377,131748
2026-09-16 11:55:00,1050.3,1055.0,1049.65,1053.75,2339,131671
2026-09-16 12:05:00,1053.8,1055.65,1053.35,1055.6,1728,131582
2026-09-16 12:15:00,1055.55,1056.95,1055.05,1055.3,2065,131421
2026-09-16 12:25:00,1055.35,1055.7,1052.9,1053.1,1393,131406
2026-09-16 12:35:00,1053.15,1056.0,1052.35,1055.6,1302,131472
2026-09-16 12:45:00,1055.65,1057.9,1055.35,1056.6,1925,131372
2026-09-16 12:55:00,1056.7,1060.1,1056.4,1059.75,2110,131313
2026-09-16 13:05:00,1059.7,1059.85,1058.3,1058.75,1228,131342
2026-09-16 13:15:00,1058.8,1060.15,1057.6,1059.2,1691,131272
2026-09-16 13:25:00,1059.2,1059.7,1055.35,1055.75,1527,131253
2026-09-16 13:35:00,1055.75,1056.9,1054.35,1054.45,1671,131131
2026-09-16 13:45:00,1054.5,1055.7,1053.55,1053.55,1121,131068
2026-09-16 13:55:00,1053.65,1054.0,1051.3,1052.7,1979,131063
2026-09-16 14:05:00,1052.5,1054.25,1052.3,1053.2,1394,130998
2026-09-16 14:15:00,1053.2,1055.65,1052.9,1054.05,1548,131113
2026-09-16 14:25:00,1054.1,1054.6,1051.6,1054.4,1752,131141
2026-09-16 14:35:00,1054.35,1055.75,1052.3,1055.65,1403,131028
2026-09-16 14:45:00,1055.65,1056.6,1054.4,1055.4,1511,131087
2026-09-16 14:55:00,1055.3,1055.5,1052.95,1054.2,1518,130999
2026-09-16 15:05:00,1054.25,1059.5,1053.9,1058.5,2621,131139
2026-09-16 15:15:00,1058.65,1061.85,1057.6,1060.6,2939,131526
2026-09-16 15:25:00,1060.55,1061.4,1058.65,1059.95,3429,131956
2026-09-16 15:45:00,1061.15,1061.15,1061.15,1061.15,2294,132238
2026-09-17 08:45:00,1062.0,1070.95,1061.6,1070.45,3176,134000
2026-09-17 08:55:00,1070.45,1075.4,1067.55,1067.7,4954,134453
2026-09-17 09:05:00,1067.65,1068.3,1060.4,1060.6,5245,134220
2026-09-17 09:15:00,1060.65,1065.5,1060.25,1064.0,3708,134251
2026-09-17 09:25:00,1063.95,1063.95,1058.35,1059.0,3494,134612
2026-09-17 09:35:00,1058.95,1063.8,1058.75,1061.05,2380,134447
2026-09-17 09:45:00,1061.0,1063.3,1056.6,1061.9,3253,134371
2026-09-17 09:55:00,1061.75,1064.75,1061.1,1064.55,2079,134313
2026-09-17 10:05:00,1064.65,1068.45,1064.2,1067.0,3529,134007
2026-09-17 10:15:00,1067.0,1069.3,1066.4,1067.05,1701,133864
2026-09-17 10:25:00,1067.15,1067.75,1064.95,1066.1,1729,133769
2026-09-17 10:35:00,1066.2,1069.65,1064.3,1065.7,2376,133737
2026-09-17 10:45:00,1065.6,1066.15,1059.85,1061.9,2825,133951
2026-09-17 10:55:00,1061.95,1062.1,1059.3,1061.3,1984,134091
2026-09-17 11:05:00,1061.25,1061.3,1057.9,1059.0,1561,134267
2026-09-17 11:15:00,1058.85,1060.85,1057.9,1058.65,1532,134402
2026-09-17 11:25:00,1058.7,1060.35,1058.15,1058.9,1279,134461
2026-09-17 11:35:00,1058.95,1061.7,1058.95,1060.7,1339,134517
2026-09-17 11:45:00,1060.7,1062.35,1059.75,1060.75,1235,134426
2026-09-17 11:55:00,1060.75,1061.95,1059.4,1061.7,1176,134429
2026-09-17 12:05:00,1061.65,1062.5,1059.7,1060.95,1156,134329
2026-09-17 12:15:00,1060.85,1061.7,1059.0,1061.5,1527,134143
2026-09-17 12:25:00,1061.5,1064.25,1061.35,1063.25,1464,134023
2026-09-17 12:35:00,1063.25,1065.15,1062.95,1065.05,1277,134005
2026-09-17 12:45:00,1065.15,1065.75,1063.1,1065.4,1440,133865
2026-09-17 12:55:00,1065.55,1068.2,1065.1,1067.95,1981,133901
2026-09-17 13:05:00,1067.85,1068.85,1066.35,1067.95,2094,133960
2026-09-17 13:15:00,1067.95,1069.0,1067.6,1067.75,1212,133807
2026-09-17 13:25:00,1067.95,1068.7,1065.15,1065.75,1366,133710
2026-09-17 13:35:00,1065.8,1070.8,1065.0,1069.35,3038,133630
2026-09-17 13:45:00,1069.3,1072.4,1067.95,1068.1,2444,133581
2026-09-17 13:55:00,1068.1,1069.35,1066.95,1067.65,1562,133503
2026-09-17 14:05:00,1067.75,1068.0,1066.3,1067.4,1600,133543
2026-09-17 14:15:00,1067.3,1067.5,1062.05,1063.1,3015,133540
2026-09-17 14:25:00,1063.0,1064.0,1059.9,1060.25,2270,133855
2026-09-17 14:35:00,1060.2,1061.3,1056.5,1056.95,2413,133609
2026-09-17 14:45:00,1057.0,1060.2,1057.0,1058.65,1757,133542
2026-09-17 14:55:00,1058.7,1060.4,1055.85,1059.65,2595,133414
2026-09-17 15:05:00,1059.6,1060.2,1057.65,1059.35,2111,133259
2026-09-17 15:15:00,1059.45,1059.65,1057.35,1058.35,1967,133216
2026-09-17 15:25:00,1058.6,1061.7,1058.55,1060.8,3270,133117
2026-09-17 15:45:00,1062.75,1062.75,1062.75,1062.75,3071,131559
2026-09-18 08:45:00,1092.8,1093.8,1089.8,1091.4,1995,132164
2026-09-18 08:55:00,1091.3,1091.7,1083.3,1083.7,4443,132349
2026-09-18 09:05:00,1083.55,1085.55,1082.05,1085.35,3447,132464
2026-09-18 09:15:00,1085.25,1086.45,1084.55,1086.0,3108,132592
2026-09-18 09:25:00,1085.9,1087.65,1085.1,1087.05,2718,132639
2026-09-18 09:35:00,1087.05,1087.1,1083.4,1084.9,2143,132843
2026-09-18 09:45:00,1084.95,1086.05,1083.45,1085.8,1826,132951
2026-09-18 09:55:00,1085.8,1086.05,1083.45,1084.55,1547,132991
2026-09-18 10:05:00,1084.5,1086.1,1081.55,1081.7,1553,133097
2026-09-18 10:15:00,1081.7,1083.4,1080.5,1081.25,2201,132761
2026-09-18 10:25:00,1081.35,1081.35,1079.0,1080.8,2006,132757
2026-09-18 10:35:00,1080.75,1084.85,1080.5,1083.0,2167,132726
2026-09-18 10:45:00,1083.0,1084.7,1082.25,1083.1,976,132652
2026-09-18 10:55:00,1083.05,1084.15,1082.0,1082.9,758,132615
2026-09-18 11:05:00,1082.95,1084.15,1082.2,1084.0,755,132604
2026-09-18 11:15:00,1084.0,1084.8,1082.8,1084.65,774,132563
2026-09-18 11:25:00,1084.65,1085.0,1083.5,1084.55,937,132572
2026-09-18 11:35:00,1084.6,1085.3,1083.8,1084.25,942,132493
2026-09-18 11:45:00,1084.4,1085.0,1083.95,1084.6,674,132484
2026-09-18 11:55:00,1084.6,1085.75,1084.2,1085.65,1153,132423
2026-09-18 12:05:00,1085.7,1090.3,1085.65,1089.85,3150,132125
2026-09-18 12:15:00,1089.85,1090.15,1087.95,1089.7,1776,131948
2026-09-18 12:25:00,1089.8,1089.95,1087.0,1087.8,1764,131983
2026-09-18 12:35:00,1087.75,1088.95,1087.0,1088.55,1154,131954
2026-09-18 12:45:00,1088.5,1092.15,1088.35,1091.85,1883,132027
2026-09-18 12:55:00,1091.85,1093.25,1091.6,1092.55,1846,132029
2026-09-18 13:05:00,1092.5,1093.1,1091.3,1092.55,1528,132003
2026-09-18 13:15:00,1092.45,1092.6,1089.0,1089.05,1545,132145
2026-09-18 13:25:00,1089.05,1091.6,1088.65,1090.5,1188,132219
2026-09-18 13:35:00,1090.4,1091.25,1089.4,1090.75,818,132304
2026-09-18 13:45:00,1090.8,1093.05,1090.55,1091.8,1264,132395
2026-09-18 13:55:00,1091.75,1092.85,1091.25,1092.15,1656,132357
2026-09-18 14:05:00,1092.15,1093.0,1090.25,1093.0,1855,132229
2026-09-18 14:15:00,1092.9,1095.2,1092.25,1093.25,2586,132284
2026-09-18 14:25:00,1093.3,1093.95,1091.15,1093.1,2111,132255
2026-09-18 14:35:00,1093.1,1094.2,1092.25,1092.8,1442,132300
2026-09-18 14:45:00,1092.8,1093.45,1089.55,1089.9,2408,132213
2026-09-18 14:55:00,1089.8,1089.8,1087.6,1089.2,2893,132338
2026-09-18 15:05:00,1089.1,1090.05,1088.55,1089.6,2158,132382
2026-09-18 15:15:00,1089.5,1089.9,1088.0,1089.4,2094,132513
2026-09-18 15:25:00,1089.45,1092.65,1088.15,1091.9,4970,132708
2026-09-18 15:45:00,1092.45,1092.45,1092.45,1092.45,3297,132567
2026-09-21 08:45:00,1101.8,1101.8,1096.5,1098.95,1913,131225
